                                                               24 Nov 2018 14:30:26
Facility-Facility1-Receiver-Receiver1-To-Satellite-FOSSASAT1-Transmitter-DL_TX


       Time (UTCG)          Angle (deg)    Freq. Doppler Shift (kHz)     Range (km)
24 Nov 2018 22:32:33.000         16.774                       -9.896    1072.069623
24 Nov 2018 22:32:34.000         16.603                       -9.908    1078.884231
24 Nov 2018 22:32:35.000         16.435                       -9.920    1085.707279
24 Nov 2018 22:32:36.000         16.268                       -9.932    1092.538599
24 Nov 2018 22:32:37.000         16.102                       -9.944    1099.378029
24 Nov 2018 22:32:38.000         15.938                       -9.955    1106.225407
24 Nov 2018 22:32:39.000         15.776                       -9.966    1113.080578
24 Nov 2018 22:32:40.000         15.615                       -9.977    1119.943389
24 Nov 2018 22:32:41.000         15.456                       -9.988    1126.813692
24 Nov 2018 22:32:42.000         15.299                       -9.999    1133.691340
24 Nov 2018 22:32:43.000         15.143                      -10.009    1140.576191
24 Nov 2018 22:32:44.000         14.988                      -10.019    1147.468106
24 Nov 2018 22:32:45.000         14.835                      -10.029    1154.366948
24 Nov 2018 22:32:46.000         14.683                      -10.039    1161.272586
24 Nov 2018 22:32:47.000         14.532                      -10.049    1168.184888
24 Nov 2018 22:32:48.000         14.383                      -10.058    1175.103728
24 Nov 2018 22:32:49.000         14.236                      -10.067    1182.028981
24 Nov 2018 22:32:50.000         14.089                      -10.076    1188.960526
24 Nov 2018 22:32:51.000         13.944                      -10.085    1195.898244
24 Nov 2018 22:32:52.000         13.800                      -10.094    1202.842017
24 Nov 2018 22:32:53.000         13.658                      -10.102    1209.791734
24 Nov 2018 22:32:54.000         13.517                      -10.111    1216.747281
24 Nov 2018 22:32:55.000         13.377                      -10.119    1223.708551
24 Nov 2018 22:32:56.000         13.238                      -10.127    1230.675436
24 Nov 2018 22:32:57.000         13.100                      -10.135    1237.647832
24 Nov 2018 22:32:58.000         12.964                      -10.143    1244.625636
24 Nov 2018 22:32:59.000         12.828                      -10.151    1251.608749
24 Nov 2018 22:33:00.000         12.694                      -10.158    1258.597073
24 Nov 2018 22:33:01.000         12.561                      -10.165    1265.590512
24 Nov 2018 22:33:02.000         12.429                      -10.173    1272.588972
24 Nov 2018 22:33:03.000         12.298                      -10.180    1279.592360
24 Nov 2018 22:33:04.000         12.168                      -10.187    1286.600587
24 Nov 2018 22:33:05.000         12.040                      -10.194    1293.613565
24 Nov 2018 22:33:06.000         11.912                      -10.200    1300.631207
24 Nov 2018 22:33:07.000         11.785                      -10.207    1307.653428
24 Nov 2018 22:33:08.000         11.660                      -10.213    1314.680145
24 Nov 2018 22:33:09.000         11.535                      -10.220    1321.711277
24 Nov 2018 22:33:10.000         11.411                      -10.226    1328.746744
24 Nov 2018 22:33:11.000         11.289                      -10.232    1335.786468
24 Nov 2018 22:33:12.000         11.167                      -10.238    1342.830373
24 Nov 2018 22:33:13.000         11.046                      -10.244    1349.878383
24 Nov 2018 22:33:14.000         10.926                      -10.250    1356.930425
24 Nov 2018 22:33:15.000         10.807                      -10.255    1363.986426
24 Nov 2018 22:33:16.000         10.689                      -10.261    1371.046316
24 Nov 2018 22:33:17.000         10.572                      -10.267    1378.110025
24 Nov 2018 22:33:18.000         10.455                      -10.272    1385.177485
24 Nov 2018 22:33:19.000         10.340                      -10.277    1392.248630
24 Nov 2018 22:33:20.000         10.225                      -10.282    1399.323393
24 Nov 2018 22:33:21.000         10.112                      -10.288    1406.401711
24 Nov 2018 22:33:22.000          9.999                      -10.293    1413.483520
24 Nov 2018 22:33:23.000          9.886                      -10.298    1420.568759
24 Nov 2018 22:33:24.000          9.775                      -10.302    1427.657367
24 Nov 2018 22:33:25.000          9.665                      -10.307    1434.749284
24 Nov 2018 22:33:26.000          9.555                      -10.312    1441.844451
24 Nov 2018 22:33:27.000          9.446                      -10.316    1448.942812
24 Nov 2018 22:33:28.000          9.338                      -10.321    1456.044309
24 Nov 2018 22:33:29.000          9.230                      -10.325    1463.148888
24 Nov 2018 22:33:30.000          9.123                      -10.330    1470.256494
24 Nov 2018 22:33:31.000          9.017                      -10.334    1477.367074
24 Nov 2018 22:33:32.000          8.912                      -10.338    1484.480574
24 Nov 2018 22:33:33.000          8.808                      -10.342    1491.596945
24 Nov 2018 22:33:34.000          8.704                      -10.346    1498.716134
24 Nov 2018 22:33:35.000          8.601                      -10.350    1505.838093
24 Nov 2018 22:33:36.000          8.498                      -10.354    1512.962773
24 Nov 2018 22:33:37.000          8.397                      -10.358    1520.090125
24 Nov 2018 22:33:38.000          8.295                      -10.362    1527.220102
24 Nov 2018 22:33:39.000          8.195                      -10.366    1534.352659
24 Nov 2018 22:33:40.000          8.095                      -10.369    1541.487749
24 Nov 2018 22:33:41.000          7.996                      -10.373    1548.625329
24 Nov 2018 22:33:42.000          7.898                      -10.376    1555.765353
24 Nov 2018 22:33:43.000          7.800                      -10.380    1562.907778
24 Nov 2018 22:33:44.000          7.703                      -10.383    1570.052563
24 Nov 2018 22:33:45.000          7.606                      -10.387    1577.199665
24 Nov 2018 22:33:46.000          7.510                      -10.390    1584.349044
24 Nov 2018 22:33:47.000          7.415                      -10.393    1591.500658
24 Nov 2018 22:33:48.000          7.320                      -10.396    1598.654468
24 Nov 2018 22:33:49.000          7.226                      -10.399    1605.810436
24 Nov 2018 22:33:50.000          7.132                      -10.402    1612.968522
24 Nov 2018 22:33:51.000          7.039                      -10.405    1620.128688
24 Nov 2018 22:33:52.000          6.946                      -10.408    1627.290899
24 Nov 2018 22:33:53.000          6.855                      -10.411    1634.455116
24 Nov 2018 22:33:54.000          6.763                      -10.414    1641.621304
24 Nov 2018 22:33:55.000          6.672                      -10.417    1648.789427
24 Nov 2018 22:33:56.000          6.582                      -10.420    1655.959451
24 Nov 2018 22:33:57.000          6.492                      -10.422    1663.131341
24 Nov 2018 22:33:58.000          6.403                      -10.425    1670.305064
24 Nov 2018 22:33:59.000          6.315                      -10.428    1677.480586
24 Nov 2018 22:34:00.000          6.227                      -10.430    1684.657874
24 Nov 2018 22:34:01.000          6.139                      -10.433    1691.836896
24 Nov 2018 22:34:02.000          6.052                      -10.435    1699.017621
24 Nov 2018 22:34:03.000          5.965                      -10.437    1706.200017
24 Nov 2018 22:34:04.000          5.879                      -10.440    1713.384054
24 Nov 2018 22:34:05.000          5.794                      -10.442    1720.569701
24 Nov 2018 22:34:06.000          5.709                      -10.444    1727.756928
24 Nov 2018 22:34:07.000          5.624                      -10.447    1734.945706
24 Nov 2018 22:34:08.000          5.540                      -10.449    1742.136006
24 Nov 2018 22:34:09.000          5.456                      -10.451    1749.327799
24 Nov 2018 22:34:10.000          5.373                      -10.453    1756.521058
24 Nov 2018 22:34:11.000          5.290                      -10.455    1763.715754
24 Nov 2018 22:34:12.000          5.208                      -10.457    1770.911860
24 Nov 2018 22:34:13.000          5.126                      -10.459    1778.109350
24 Nov 2018 22:34:14.000          5.045                      -10.461    1785.308197
24 Nov 2018 22:34:15.000          4.964                      -10.463    1792.508375
24 Nov 2018 22:34:16.000          4.884                      -10.465    1799.709858
24 Nov 2018 22:34:17.000          4.804                      -10.467    1806.912621
24 Nov 2018 22:34:18.000          4.724                      -10.469    1814.116638
24 Nov 2018 22:34:19.000          4.645                      -10.470    1821.321885
24 Nov 2018 22:34:20.000          4.567                      -10.472    1828.528338
24 Nov 2018 22:34:21.000          4.489                      -10.474    1835.735973
24 Nov 2018 22:34:22.000          4.411                      -10.475    1842.944766
24 Nov 2018 22:34:23.000          4.334                      -10.477    1850.154694
24 Nov 2018 22:34:24.000          4.257                      -10.479    1857.365734
24 Nov 2018 22:34:25.000          4.180                      -10.480    1864.577863
24 Nov 2018 22:34:26.000          4.104                      -10.482    1871.791059
24 Nov 2018 22:34:27.000          4.028                      -10.483    1879.005300
24 Nov 2018 22:34:28.000          3.953                      -10.485    1886.220564
24 Nov 2018 22:34:29.000          3.878                      -10.486    1893.436829
24 Nov 2018 22:34:30.000          3.804                      -10.488    1900.654074
24 Nov 2018 22:34:31.000          3.730                      -10.489    1907.872280
24 Nov 2018 22:34:32.000          3.657                      -10.490    1915.091424
24 Nov 2018 22:34:33.000          3.583                      -10.492    1922.311486
24 Nov 2018 22:34:34.000          3.511                      -10.493    1929.532447
24 Nov 2018 22:34:35.000          3.438                      -10.494    1936.754287
24 Nov 2018 22:34:36.000          3.366                      -10.495    1943.976985
24 Nov 2018 22:34:37.000          3.295                      -10.497    1951.200524
24 Nov 2018 22:34:38.000          3.224                      -10.498    1958.424883
24 Nov 2018 22:34:39.000          3.153                      -10.499    1965.650044
24 Nov 2018 22:34:40.000          3.083                      -10.500    1972.875988
24 Nov 2018 22:34:41.000          3.013                      -10.501    1980.102697
24 Nov 2018 22:34:42.000          2.943                      -10.502    1987.330153
24 Nov 2018 22:34:43.000          2.874                      -10.503    1994.558338
24 Nov 2018 22:34:44.000          2.805                      -10.504    2001.787234
24 Nov 2018 22:34:45.000          2.737                      -10.505    2009.016824
24 Nov 2018 22:34:46.000          2.669                      -10.506    2016.247091
24 Nov 2018 22:34:47.000          2.601                      -10.507    2023.478017
24 Nov 2018 22:34:48.000          2.534                      -10.508    2030.709586
24 Nov 2018 22:34:49.000          2.467                      -10.509    2037.941781
24 Nov 2018 22:34:50.000          2.401                      -10.510    2045.174586
24 Nov 2018 22:34:51.000          2.335                      -10.511    2052.407984
24 Nov 2018 22:34:52.000          2.269                      -10.512    2059.641959
24 Nov 2018 22:34:53.000          2.204                      -10.512    2066.876497
24 Nov 2018 22:34:54.000          2.139                      -10.513    2074.111580
24 Nov 2018 22:34:55.000          2.074                      -10.514    2081.347194
24 Nov 2018 22:34:56.000          2.010                      -10.515    2088.583323
24 Nov 2018 22:34:57.000          1.947                      -10.515    2095.819952
24 Nov 2018 22:34:58.000          1.883                      -10.516    2103.057067
24 Nov 2018 22:34:59.000          1.821                      -10.517    2110.294652
24 Nov 2018 22:35:00.000          1.758                      -10.517    2117.532692
24 Nov 2018 22:35:01.000          1.696                      -10.518    2124.771174
24 Nov 2018 22:35:02.000          1.635                      -10.519    2132.010084
24 Nov 2018 22:35:03.000          1.573                      -10.519    2139.249406
24 Nov 2018 22:35:04.000          1.513                      -10.520    2146.489128
24 Nov 2018 22:35:05.000          1.452                      -10.520    2153.729234
24 Nov 2018 22:35:06.000          1.392                      -10.521    2160.969713
24 Nov 2018 22:35:07.000          1.333                      -10.521    2168.210549
24 Nov 2018 22:35:08.000          1.274                      -10.522    2175.451731
24 Nov 2018 22:35:09.000          1.215                      -10.522    2182.693244
24 Nov 2018 22:35:10.000          1.157                      -10.523    2189.935076
24 Nov 2018 22:35:11.000          1.099                      -10.523    2197.177213
24 Nov 2018 22:35:12.000          1.042                      -10.524    2204.419643
24 Nov 2018 22:35:13.000          0.985                      -10.524    2211.662354
24 Nov 2018 22:35:14.000          0.929                      -10.524    2218.905332
24 Nov 2018 22:35:15.000          0.873                      -10.525    2226.148566
24 Nov 2018 22:35:16.000          0.818                      -10.525    2233.392043
24 Nov 2018 22:35:17.000          0.763                      -10.525    2240.635751
24 Nov 2018 22:35:18.000          0.708                      -10.526    2247.879677
24 Nov 2018 22:35:19.000          0.654                      -10.526    2255.123811
24 Nov 2018 22:35:20.000          0.601                      -10.526    2262.368141
24 Nov 2018 22:35:21.000          0.548                      -10.527    2269.612654
24 Nov 2018 22:35:22.000          0.496                      -10.527    2276.857339
24 Nov 2018 22:35:23.000          0.444                      -10.527    2284.102185
24 Nov 2018 22:35:24.000          0.393                      -10.527    2291.347181
24 Nov 2018 22:35:25.000          0.343                      -10.527    2298.592315
24 Nov 2018 22:35:26.000          0.293                      -10.528    2305.837577
24 Nov 2018 22:35:27.000          0.243                      -10.528    2313.082954
24 Nov 2018 22:35:28.000          0.194                      -10.528    2320.328438
24 Nov 2018 22:35:29.000          0.146                      -10.528    2327.574016
24 Nov 2018 22:35:30.000          0.099                      -10.528    2334.819678
24 Nov 2018 22:35:31.000          0.052                      -10.528    2342.065414
24 Nov 2018 22:35:32.000          0.006                      -10.528    2349.311213
