                                                               24 Nov 2018 14:12:30
Facility-Facility1-Receiver-Receiver1-To-Satellite-FOSSASAT1-Transmitter-DL_TX


       Time (UTCG)          Angle (deg)    Freq. Doppler Shift (kHz)     Range (km)
28 Nov 2018 23:19:51.000          5.135                       -7.305    1772.843002
28 Nov 2018 23:19:52.000          5.078                       -7.328    1777.877804
28 Nov 2018 23:19:53.000          5.022                       -7.350    1782.928362
28 Nov 2018 23:19:54.000          4.965                       -7.373    1787.994535
28 Nov 2018 23:19:55.000          4.909                       -7.395    1793.076184
28 Nov 2018 23:19:56.000          4.852                       -7.417    1798.173169
28 Nov 2018 23:19:57.000          4.796                       -7.439    1803.285353
28 Nov 2018 23:19:58.000          4.739                       -7.461    1808.412599
28 Nov 2018 23:19:59.000          4.683                       -7.483    1813.554773
28 Nov 2018 23:20:00.000          4.627                       -7.504    1818.711741
28 Nov 2018 23:20:01.000          4.571                       -7.525    1823.883369
28 Nov 2018 23:20:02.000          4.514                       -7.546    1829.069525
28 Nov 2018 23:20:03.000          4.458                       -7.567    1834.270079
28 Nov 2018 23:20:04.000          4.402                       -7.588    1839.484901
28 Nov 2018 23:20:05.000          4.347                       -7.608    1844.713862
28 Nov 2018 23:20:06.000          4.291                       -7.629    1849.956836
28 Nov 2018 23:20:07.000          4.235                       -7.649    1855.213694
28 Nov 2018 23:20:08.000          4.179                       -7.669    1860.484313
28 Nov 2018 23:20:09.000          4.124                       -7.688    1865.768567
28 Nov 2018 23:20:10.000          4.068                       -7.708    1871.066334
28 Nov 2018 23:20:11.000          4.013                       -7.727    1876.377492
28 Nov 2018 23:20:12.000          3.958                       -7.746    1881.701919
28 Nov 2018 23:20:13.000          3.902                       -7.765    1887.039496
28 Nov 2018 23:20:14.000          3.847                       -7.784    1892.390102
28 Nov 2018 23:20:15.000          3.792                       -7.803    1897.753622
28 Nov 2018 23:20:16.000          3.737                       -7.821    1903.129936
28 Nov 2018 23:20:17.000          3.683                       -7.840    1908.518931
28 Nov 2018 23:20:18.000          3.628                       -7.858    1913.920490
28 Nov 2018 23:20:19.000          3.573                       -7.876    1919.334499
28 Nov 2018 23:20:20.000          3.519                       -7.894    1924.760847
28 Nov 2018 23:20:21.000          3.464                       -7.912    1930.199421
28 Nov 2018 23:20:22.000          3.410                       -7.929    1935.650110
28 Nov 2018 23:20:23.000          3.356                       -7.946    1941.112804
28 Nov 2018 23:20:24.000          3.302                       -7.964    1946.587395
28 Nov 2018 23:20:25.000          3.248                       -7.981    1952.073773
28 Nov 2018 23:20:26.000          3.194                       -7.998    1957.571834
28 Nov 2018 23:20:27.000          3.141                       -8.014    1963.081469
28 Nov 2018 23:20:28.000          3.087                       -8.031    1968.602575
28 Nov 2018 23:20:29.000          3.034                       -8.047    1974.135046
28 Nov 2018 23:20:30.000          2.980                       -8.064    1979.678781
28 Nov 2018 23:20:31.000          2.927                       -8.080    1985.233676
28 Nov 2018 23:20:32.000          2.874                       -8.096    1990.799629
28 Nov 2018 23:20:33.000          2.821                       -8.112    1996.376542
28 Nov 2018 23:20:34.000          2.768                       -8.127    2001.964314
28 Nov 2018 23:20:35.000          2.715                       -8.143    2007.562845
28 Nov 2018 23:20:36.000          2.663                       -8.158    2013.172040
28 Nov 2018 23:20:37.000          2.611                       -8.174    2018.791800
28 Nov 2018 23:20:38.000          2.558                       -8.189    2024.422030
28 Nov 2018 23:20:39.000          2.506                       -8.204    2030.062634
28 Nov 2018 23:20:40.000          2.454                       -8.219    2035.713518
28 Nov 2018 23:20:41.000          2.402                       -8.233    2041.374589
28 Nov 2018 23:20:42.000          2.351                       -8.248    2047.045754
28 Nov 2018 23:20:43.000          2.299                       -8.262    2052.726922
28 Nov 2018 23:20:44.000          2.248                       -8.277    2058.418001
28 Nov 2018 23:20:45.000          2.197                       -8.291    2064.118901
28 Nov 2018 23:20:46.000          2.146                       -8.305    2069.829534
28 Nov 2018 23:20:47.000          2.095                       -8.319    2075.549810
28 Nov 2018 23:20:48.000          2.044                       -8.333    2081.279642
28 Nov 2018 23:20:49.000          1.993                       -8.346    2087.018943
28 Nov 2018 23:20:50.000          1.943                       -8.360    2092.767627
28 Nov 2018 23:20:51.000          1.893                       -8.373    2098.525609
28 Nov 2018 23:20:52.000          1.843                       -8.387    2104.292804
28 Nov 2018 23:20:53.000          1.793                       -8.400    2110.069129
28 Nov 2018 23:20:54.000          1.743                       -8.413    2115.854500
28 Nov 2018 23:20:55.000          1.694                       -8.426    2121.648835
28 Nov 2018 23:20:56.000          1.645                       -8.439    2127.452053
28 Nov 2018 23:20:57.000          1.596                       -8.452    2133.264073
28 Nov 2018 23:20:58.000          1.547                       -8.464    2139.084815
28 Nov 2018 23:20:59.000          1.498                       -8.477    2144.914200
28 Nov 2018 23:21:00.000          1.449                       -8.489    2150.752150
28 Nov 2018 23:21:01.000          1.401                       -8.501    2156.598586
28 Nov 2018 23:21:02.000          1.353                       -8.514    2162.453431
28 Nov 2018 23:21:03.000          1.305                       -8.526    2168.316609
28 Nov 2018 23:21:04.000          1.258                       -8.538    2174.188045
28 Nov 2018 23:21:05.000          1.210                       -8.549    2180.067662
28 Nov 2018 23:21:06.000          1.163                       -8.561    2185.955388
28 Nov 2018 23:21:07.000          1.116                       -8.573    2191.851147
28 Nov 2018 23:21:08.000          1.069                       -8.584    2197.754868
28 Nov 2018 23:21:09.000          1.023                       -8.596    2203.666478
28 Nov 2018 23:21:10.000          0.977                       -8.607    2209.585905
28 Nov 2018 23:21:11.000          0.931                       -8.618    2215.513078
28 Nov 2018 23:21:12.000          0.885                       -8.629    2221.447927
28 Nov 2018 23:21:13.000          0.840                       -8.640    2227.390383
28 Nov 2018 23:21:14.000          0.794                       -8.651    2233.340375
28 Nov 2018 23:21:15.000          0.749                       -8.662    2239.297836
28 Nov 2018 23:21:16.000          0.705                       -8.673    2245.262697
28 Nov 2018 23:21:17.000          0.661                       -8.683    2251.234892
28 Nov 2018 23:21:18.000          0.616                       -8.694    2257.214354
28 Nov 2018 23:21:19.000          0.573                       -8.704    2263.201017
28 Nov 2018 23:21:20.000          0.529                       -8.715    2269.194815
28 Nov 2018 23:21:21.000          0.486                       -8.725    2275.195683
28 Nov 2018 23:21:22.000          0.444                       -8.735    2281.203558
28 Nov 2018 23:21:23.000          0.401                       -8.745    2287.218376
28 Nov 2018 23:21:24.000          0.359                       -8.755    2293.240074
28 Nov 2018 23:21:25.000          0.317                       -8.765    2299.268588
28 Nov 2018 23:21:26.000          0.276                       -8.774    2305.303858
28 Nov 2018 23:21:27.000          0.235                       -8.784    2311.345821
28 Nov 2018 23:21:28.000          0.194                       -8.794    2317.394417
28 Nov 2018 23:21:29.000          0.154                       -8.803    2323.449586
28 Nov 2018 23:21:30.000          0.115                       -8.813    2329.511268
28 Nov 2018 23:21:31.000          0.075                       -8.822    2335.579403
28 Nov 2018 23:21:32.000          0.036                       -8.831    2341.653934
                                                              -8.840    2347.397557
28 Nov 2018 23:21:33.000         -0.002                                            
