                                                               24 Nov 2018 14:32:29
Facility-Facility1-Receiver-Receiver1-To-Satellite-FOSSASAT1-Transmitter-DL_TX


       Time (UTCG)          Angle (deg)    Freq. Doppler Shift (kHz)     Range (km)
29 Nov 2018 22:22:13.000         17.753                      -10.112    1034.774313
29 Nov 2018 22:22:14.000         17.568                      -10.122    1041.737017
29 Nov 2018 22:22:15.000         17.384                      -10.132    1048.706735
29 Nov 2018 22:22:16.000         17.203                      -10.142    1055.683318
29 Nov 2018 22:22:17.000         17.023                      -10.152    1062.666621
29 Nov 2018 22:22:18.000         16.845                      -10.161    1069.656504
29 Nov 2018 22:22:19.000         16.670                      -10.170    1076.652829
29 Nov 2018 22:22:20.000         16.496                      -10.179    1083.655461
29 Nov 2018 22:22:21.000         16.324                      -10.188    1090.664269
29 Nov 2018 22:22:22.000         16.153                      -10.197    1097.679126
29 Nov 2018 22:22:23.000         15.985                      -10.206    1104.699907
29 Nov 2018 22:22:24.000         15.818                      -10.214    1111.726490
29 Nov 2018 22:22:25.000         15.653                      -10.222    1118.758755
29 Nov 2018 22:22:26.000         15.490                      -10.230    1125.796588
29 Nov 2018 22:22:27.000         15.328                      -10.238    1132.839875
29 Nov 2018 22:22:28.000         15.168                      -10.246    1139.888505
29 Nov 2018 22:22:29.000         15.009                      -10.253    1146.942369
29 Nov 2018 22:22:30.000         14.852                      -10.261    1154.001363
29 Nov 2018 22:22:31.000         14.697                      -10.268    1161.065384
29 Nov 2018 22:22:32.000         14.543                      -10.275    1168.134330
29 Nov 2018 22:22:33.000         14.390                      -10.282    1175.208102
29 Nov 2018 22:22:34.000         14.239                      -10.289    1182.286606
29 Nov 2018 22:22:35.000         14.090                      -10.295    1189.369746
29 Nov 2018 22:22:36.000         13.941                      -10.302    1196.457431
29 Nov 2018 22:22:37.000         13.795                      -10.308    1203.549571
29 Nov 2018 22:22:38.000         13.649                      -10.315    1210.646078
29 Nov 2018 22:22:39.000         13.505                      -10.321    1217.746866
29 Nov 2018 22:22:40.000         13.362                      -10.327    1224.851850
29 Nov 2018 22:22:41.000         13.221                      -10.333    1231.960950
29 Nov 2018 22:22:42.000         13.080                      -10.338    1239.074083
29 Nov 2018 22:22:43.000         12.941                      -10.344    1246.191172
29 Nov 2018 22:22:44.000         12.804                      -10.350    1253.312139
29 Nov 2018 22:22:45.000         12.667                      -10.355    1260.436910
29 Nov 2018 22:22:46.000         12.532                      -10.361    1267.565409
29 Nov 2018 22:22:47.000         12.397                      -10.366    1274.697566
29 Nov 2018 22:22:48.000         12.264                      -10.371    1281.833309
29 Nov 2018 22:22:49.000         12.132                      -10.376    1288.972569
29 Nov 2018 22:22:50.000         12.002                      -10.381    1296.115279
29 Nov 2018 22:22:51.000         11.872                      -10.386    1303.261371
29 Nov 2018 22:22:52.000         11.743                      -10.391    1310.410782
29 Nov 2018 22:22:53.000         11.616                      -10.395    1317.563446
29 Nov 2018 22:22:54.000         11.489                      -10.400    1324.719303
29 Nov 2018 22:22:55.000         11.364                      -10.404    1331.878290
29 Nov 2018 22:22:56.000         11.239                      -10.409    1339.040348
29 Nov 2018 22:22:57.000         11.116                      -10.413    1346.205418
29 Nov 2018 22:22:58.000         10.993                      -10.417    1353.373443
29 Nov 2018 22:22:59.000         10.872                      -10.422    1360.544366
29 Nov 2018 22:23:00.000         10.751                      -10.426    1367.718132
29 Nov 2018 22:23:01.000         10.632                      -10.430    1374.894687
29 Nov 2018 22:23:02.000         10.513                      -10.434    1382.073977
29 Nov 2018 22:23:03.000         10.395                      -10.437    1389.255951
29 Nov 2018 22:23:04.000         10.279                      -10.441    1396.440558
29 Nov 2018 22:23:05.000         10.163                      -10.445    1403.627746
29 Nov 2018 22:23:06.000         10.048                      -10.449    1410.817468
29 Nov 2018 22:23:07.000          9.933                      -10.452    1418.009674
29 Nov 2018 22:23:08.000          9.820                      -10.456    1425.204318
29 Nov 2018 22:23:09.000          9.707                      -10.459    1432.401353
29 Nov 2018 22:23:10.000          9.596                      -10.463    1439.600734
29 Nov 2018 22:23:11.000          9.485                      -10.466    1446.802415
29 Nov 2018 22:23:12.000          9.375                      -10.469    1454.006353
29 Nov 2018 22:23:13.000          9.266                      -10.472    1461.212505
29 Nov 2018 22:23:14.000          9.157                      -10.475    1468.420829
29 Nov 2018 22:23:15.000          9.049                      -10.478    1475.631282
29 Nov 2018 22:23:16.000          8.942                      -10.481    1482.843824
29 Nov 2018 22:23:17.000          8.836                      -10.484    1490.058416
29 Nov 2018 22:23:18.000          8.731                      -10.487    1497.275017
29 Nov 2018 22:23:19.000          8.626                      -10.490    1504.493589
29 Nov 2018 22:23:20.000          8.522                      -10.493    1511.714094
29 Nov 2018 22:23:21.000          8.419                      -10.496    1518.936495
29 Nov 2018 22:23:22.000          8.316                      -10.498    1526.160755
29 Nov 2018 22:23:23.000          8.214                      -10.501    1533.386838
29 Nov 2018 22:23:24.000          8.113                      -10.504    1540.614709
29 Nov 2018 22:23:25.000          8.012                      -10.506    1547.844332
29 Nov 2018 22:23:26.000          7.913                      -10.509    1555.075675
29 Nov 2018 22:23:27.000          7.813                      -10.511    1562.308702
29 Nov 2018 22:23:28.000          7.715                      -10.513    1569.543382
29 Nov 2018 22:23:29.000          7.617                      -10.516    1576.779681
29 Nov 2018 22:23:30.000          7.520                      -10.518    1584.017568
29 Nov 2018 22:23:31.000          7.423                      -10.520    1591.257010
29 Nov 2018 22:23:32.000          7.327                      -10.522    1598.497979
29 Nov 2018 22:23:33.000          7.232                      -10.525    1605.740442
29 Nov 2018 22:23:34.000          7.137                      -10.527    1612.984370
29 Nov 2018 22:23:35.000          7.043                      -10.529    1620.229734
29 Nov 2018 22:23:36.000          6.949                      -10.531    1627.476504
29 Nov 2018 22:23:37.000          6.856                      -10.533    1634.724653
29 Nov 2018 22:23:38.000          6.764                      -10.535    1641.974152
29 Nov 2018 22:23:39.000          6.672                      -10.537    1649.224974
29 Nov 2018 22:23:40.000          6.581                      -10.538    1656.477091
29 Nov 2018 22:23:41.000          6.490                      -10.540    1663.730477
29 Nov 2018 22:23:42.000          6.400                      -10.542    1670.985105
29 Nov 2018 22:23:43.000          6.310                      -10.544    1678.240951
29 Nov 2018 22:23:44.000          6.221                      -10.545    1685.497987
29 Nov 2018 22:23:45.000          6.132                      -10.547    1692.756190
29 Nov 2018 22:23:46.000          6.044                      -10.549    1700.015534
29 Nov 2018 22:23:47.000          5.957                      -10.550    1707.275995
29 Nov 2018 22:23:48.000          5.870                      -10.552    1714.537549
29 Nov 2018 22:23:49.000          5.784                      -10.554    1721.800173
29 Nov 2018 22:23:50.000          5.698                      -10.555    1729.063843
29 Nov 2018 22:23:51.000          5.612                      -10.556    1736.328536
29 Nov 2018 22:23:52.000          5.527                      -10.558    1743.594230
29 Nov 2018 22:23:53.000          5.443                      -10.559    1750.860903
29 Nov 2018 22:23:54.000          5.359                      -10.561    1758.128533
29 Nov 2018 22:23:55.000          5.275                      -10.562    1765.397097
29 Nov 2018 22:23:56.000          5.192                      -10.563    1772.666576
29 Nov 2018 22:23:57.000          5.110                      -10.565    1779.936947
29 Nov 2018 22:23:58.000          5.028                      -10.566    1787.208191
29 Nov 2018 22:23:59.000          4.946                      -10.567    1794.480286
29 Nov 2018 22:24:00.000          4.865                      -10.568    1801.753213
29 Nov 2018 22:24:01.000          4.785                      -10.569    1809.026952
29 Nov 2018 22:24:02.000          4.704                      -10.571    1816.301484
29 Nov 2018 22:24:03.000          4.625                      -10.572    1823.576789
29 Nov 2018 22:24:04.000          4.545                      -10.573    1830.852847
29 Nov 2018 22:24:05.000          4.467                      -10.574    1838.129642
29 Nov 2018 22:24:06.000          4.388                      -10.575    1845.407153
29 Nov 2018 22:24:07.000          4.310                      -10.576    1852.685363
29 Nov 2018 22:24:08.000          4.233                      -10.577    1859.964254
29 Nov 2018 22:24:09.000          4.156                      -10.578    1867.243807
29 Nov 2018 22:24:10.000          4.079                      -10.579    1874.524007
29 Nov 2018 22:24:11.000          4.003                      -10.580    1881.804834
29 Nov 2018 22:24:12.000          3.927                      -10.581    1889.086273
29 Nov 2018 22:24:13.000          3.852                      -10.581    1896.368306
29 Nov 2018 22:24:14.000          3.777                      -10.582    1903.650917
29 Nov 2018 22:24:15.000          3.703                      -10.583    1910.934089
29 Nov 2018 22:24:16.000          3.628                      -10.584    1918.217807
29 Nov 2018 22:24:17.000          3.555                      -10.585    1925.502054
29 Nov 2018 22:24:18.000          3.482                      -10.585    1932.786814
29 Nov 2018 22:24:19.000          3.409                      -10.586    1940.072073
29 Nov 2018 22:24:20.000          3.336                      -10.587    1947.357814
29 Nov 2018 22:24:21.000          3.264                      -10.587    1954.644022
29 Nov 2018 22:24:22.000          3.193                      -10.588    1961.930683
29 Nov 2018 22:24:23.000          3.122                      -10.589    1969.217781
29 Nov 2018 22:24:24.000          3.051                      -10.589    1976.505303
29 Nov 2018 22:24:25.000          2.980                      -10.590    1983.793233
29 Nov 2018 22:24:26.000          2.910                      -10.590    1991.081557
29 Nov 2018 22:24:27.000          2.841                      -10.591    1998.370262
29 Nov 2018 22:24:28.000          2.772                      -10.591    2005.659333
29 Nov 2018 22:24:29.000          2.703                      -10.592    2012.948756
29 Nov 2018 22:24:30.000          2.635                      -10.592    2020.238519
29 Nov 2018 22:24:31.000          2.567                      -10.593    2027.528607
29 Nov 2018 22:24:32.000          2.499                      -10.593    2034.819007
29 Nov 2018 22:24:33.000          2.432                      -10.594    2042.109707
29 Nov 2018 22:24:34.000          2.365                      -10.594    2049.400692
29 Nov 2018 22:24:35.000          2.299                      -10.595    2056.691951
29 Nov 2018 22:24:36.000          2.233                      -10.595    2063.983471
29 Nov 2018 22:24:37.000          2.167                      -10.595    2071.275238
29 Nov 2018 22:24:38.000          2.102                      -10.596    2078.567242
29 Nov 2018 22:24:39.000          2.037                      -10.596    2085.859469
29 Nov 2018 22:24:40.000          1.973                      -10.596    2093.151907
29 Nov 2018 22:24:41.000          1.909                      -10.596    2100.444545
29 Nov 2018 22:24:42.000          1.846                      -10.597    2107.737371
29 Nov 2018 22:24:43.000          1.783                      -10.597    2115.030372
29 Nov 2018 22:24:44.000          1.720                      -10.597    2122.323538
29 Nov 2018 22:24:45.000          1.658                      -10.597    2129.616856
29 Nov 2018 22:24:46.000          1.596                      -10.598    2136.910316
29 Nov 2018 22:24:47.000          1.534                      -10.598    2144.203906
29 Nov 2018 22:24:48.000          1.474                      -10.598    2151.497615
29 Nov 2018 22:24:49.000          1.413                      -10.598    2158.791433
29 Nov 2018 22:24:50.000          1.353                      -10.598    2166.085348
29 Nov 2018 22:24:51.000          1.293                      -10.598    2173.379349
29 Nov 2018 22:24:52.000          1.234                      -10.598    2180.673427
29 Nov 2018 22:24:53.000          1.175                      -10.599    2187.967570
29 Nov 2018 22:24:54.000          1.117                      -10.599    2195.261767
29 Nov 2018 22:24:55.000          1.059                      -10.599    2202.556010
29 Nov 2018 22:24:56.000          1.002                      -10.599    2209.850287
29 Nov 2018 22:24:57.000          0.945                      -10.599    2217.144588
29 Nov 2018 22:24:58.000          0.889                      -10.599    2224.438904
29 Nov 2018 22:24:59.000          0.833                      -10.599    2231.733224
29 Nov 2018 22:25:00.000          0.777                      -10.599    2239.027539
