                                                               24 Nov 2018 14:21:14
Facility-Facility1-Receiver-Receiver1-To-Satellite-FOSSASAT1-Transmitter-DL_TX


       Time (UTCG)          Angle (deg)    Freq. Doppler Shift (kHz)     Range (km)
26 Nov 2018 11:49:38.000         10.074                       -8.161    1391.387475
26 Nov 2018 11:49:39.000          9.982                       -8.186    1397.012205
26 Nov 2018 11:49:40.000          9.891                       -8.211    1402.654204
26 Nov 2018 11:49:41.000          9.799                       -8.235    1408.313257
26 Nov 2018 11:49:42.000          9.708                       -8.260    1413.989151
26 Nov 2018 11:49:43.000          9.618                       -8.284    1419.681676
26 Nov 2018 11:49:44.000          9.527                       -8.307    1425.390625
26 Nov 2018 11:49:45.000          9.437                       -8.331    1431.115794
26 Nov 2018 11:49:46.000          9.348                       -8.354    1436.856981
26 Nov 2018 11:49:47.000          9.258                       -8.377    1442.613987
26 Nov 2018 11:49:48.000          9.169                       -8.399    1448.386616
26 Nov 2018 11:49:49.000          9.080                       -8.422    1454.174672
26 Nov 2018 11:49:50.000          8.992                       -8.444    1459.977966
26 Nov 2018 11:49:51.000          8.904                       -8.465    1465.796307
26 Nov 2018 11:49:52.000          8.816                       -8.487    1471.629510
26 Nov 2018 11:49:53.000          8.728                       -8.508    1477.477390
26 Nov 2018 11:49:54.000          8.641                       -8.529    1483.339767
26 Nov 2018 11:49:55.000          8.554                       -8.550    1489.216459
26 Nov 2018 11:49:56.000          8.468                       -8.570    1495.107291
26 Nov 2018 11:49:57.000          8.381                       -8.590    1501.012089
26 Nov 2018 11:49:58.000          8.295                       -8.610    1506.930679
26 Nov 2018 11:49:59.000          8.210                       -8.630    1512.862892
26 Nov 2018 11:50:00.000          8.124                       -8.649    1518.808560
26 Nov 2018 11:50:01.000          8.039                       -8.668    1524.767517
26 Nov 2018 11:50:02.000          7.955                       -8.687    1530.739600
26 Nov 2018 11:50:03.000          7.870                       -8.706    1536.724649
26 Nov 2018 11:50:04.000          7.786                       -8.725    1542.722503
26 Nov 2018 11:50:05.000          7.702                       -8.743    1548.733006
26 Nov 2018 11:50:06.000          7.619                       -8.761    1554.756002
26 Nov 2018 11:50:07.000          7.536                       -8.779    1560.791340
26 Nov 2018 11:50:08.000          7.453                       -8.796    1566.838867
26 Nov 2018 11:50:09.000          7.370                       -8.814    1572.898436
26 Nov 2018 11:50:10.000          7.288                       -8.831    1578.969899
26 Nov 2018 11:50:11.000          7.206                       -8.848    1585.053111
26 Nov 2018 11:50:12.000          7.125                       -8.865    1591.147929
26 Nov 2018 11:50:13.000          7.043                       -8.881    1597.254212
26 Nov 2018 11:50:14.000          6.962                       -8.898    1603.371821
26 Nov 2018 11:50:15.000          6.882                       -8.914    1609.500618
26 Nov 2018 11:50:16.000          6.801                       -8.930    1615.640467
26 Nov 2018 11:50:17.000          6.721                       -8.945    1621.791234
26 Nov 2018 11:50:18.000          6.641                       -8.961    1627.952787
26 Nov 2018 11:50:19.000          6.562                       -8.976    1634.124997
26 Nov 2018 11:50:20.000          6.483                       -8.992    1640.307733
26 Nov 2018 11:50:21.000          6.404                       -9.007    1646.500870
26 Nov 2018 11:50:22.000          6.325                       -9.021    1652.704280
26 Nov 2018 11:50:23.000          6.247                       -9.036    1658.917842
26 Nov 2018 11:50:24.000          6.169                       -9.051    1665.141433
26 Nov 2018 11:50:25.000          6.092                       -9.065    1671.374932
26 Nov 2018 11:50:26.000          6.014                       -9.079    1677.618219
26 Nov 2018 11:50:27.000          5.937                       -9.093    1683.871179
26 Nov 2018 11:50:28.000          5.861                       -9.107    1690.133695
26 Nov 2018 11:50:29.000          5.784                       -9.120    1696.405652
26 Nov 2018 11:50:30.000          5.708                       -9.134    1702.686937
26 Nov 2018 11:50:31.000          5.632                       -9.147    1708.977440
26 Nov 2018 11:50:32.000          5.557                       -9.160    1715.277050
26 Nov 2018 11:50:33.000          5.482                       -9.173    1721.585659
26 Nov 2018 11:50:34.000          5.407                       -9.186    1727.903159
26 Nov 2018 11:50:35.000          5.332                       -9.199    1734.229444
26 Nov 2018 11:50:36.000          5.258                       -9.211    1740.564411
26 Nov 2018 11:50:37.000          5.184                       -9.224    1746.907956
26 Nov 2018 11:50:38.000          5.110                       -9.236    1753.259977
26 Nov 2018 11:50:39.000          5.037                       -9.248    1759.620374
26 Nov 2018 11:50:40.000          4.963                       -9.260    1765.989047
26 Nov 2018 11:50:41.000          4.891                       -9.272    1772.365899
26 Nov 2018 11:50:42.000          4.818                       -9.284    1778.750834
26 Nov 2018 11:50:43.000          4.746                       -9.295    1785.143755
26 Nov 2018 11:50:44.000          4.674                       -9.307    1791.544568
26 Nov 2018 11:50:45.000          4.602                       -9.318    1797.953181
26 Nov 2018 11:50:46.000          4.531                       -9.329    1804.369501
26 Nov 2018 11:50:47.000          4.459                       -9.340    1810.793438
26 Nov 2018 11:50:48.000          4.389                       -9.351    1817.224903
26 Nov 2018 11:50:49.000          4.318                       -9.362    1823.663806
26 Nov 2018 11:50:50.000          4.248                       -9.372    1830.110061
26 Nov 2018 11:50:51.000          4.178                       -9.383    1836.563581
26 Nov 2018 11:50:52.000          4.108                       -9.393    1843.024282
26 Nov 2018 11:50:53.000          4.039                       -9.403    1849.492079
26 Nov 2018 11:50:54.000          3.970                       -9.413    1855.966889
26 Nov 2018 11:50:55.000          3.901                       -9.423    1862.448631
26 Nov 2018 11:50:56.000          3.832                       -9.433    1868.937222
26 Nov 2018 11:50:57.000          3.764                       -9.443    1875.432585
26 Nov 2018 11:50:58.000          3.696                       -9.453    1881.934638
26 Nov 2018 11:50:59.000          3.629                       -9.462    1888.443305
26 Nov 2018 11:51:00.000          3.561                       -9.472    1894.958508
26 Nov 2018 11:51:01.000          3.494                       -9.481    1901.480172
26 Nov 2018 11:51:02.000          3.427                       -9.490    1908.008221
26 Nov 2018 11:51:03.000          3.361                       -9.499    1914.542581
26 Nov 2018 11:51:04.000          3.295                       -9.508    1921.083179
26 Nov 2018 11:51:05.000          3.229                       -9.517    1927.629942
26 Nov 2018 11:51:06.000          3.163                       -9.526    1934.182799
26 Nov 2018 11:51:07.000          3.098                       -9.535    1940.741679
26 Nov 2018 11:51:08.000          3.033                       -9.543    1947.306513
26 Nov 2018 11:51:09.000          2.968                       -9.552    1953.877231
26 Nov 2018 11:51:10.000          2.904                       -9.560    1960.453765
26 Nov 2018 11:51:11.000          2.839                       -9.569    1967.036048
26 Nov 2018 11:51:12.000          2.775                       -9.577    1973.624014
26 Nov 2018 11:51:13.000          2.712                       -9.585    1980.217597
26 Nov 2018 11:51:14.000          2.649                       -9.593    1986.816731
26 Nov 2018 11:51:15.000          2.586                       -9.601    1993.421354
26 Nov 2018 11:51:16.000          2.523                       -9.609    2000.031401
26 Nov 2018 11:51:17.000          2.461                       -9.617    2006.646810
26 Nov 2018 11:51:18.000          2.399                       -9.624    2013.267519
26 Nov 2018 11:51:19.000          2.337                       -9.632    2019.893467
26 Nov 2018 11:51:20.000          2.275                       -9.639    2026.524593
26 Nov 2018 11:51:21.000          2.214                       -9.647    2033.160839
26 Nov 2018 11:51:22.000          2.153                       -9.654    2039.802144
26 Nov 2018 11:51:23.000          2.093                       -9.661    2046.448450
26 Nov 2018 11:51:24.000          2.032                       -9.668    2053.099701
26 Nov 2018 11:51:25.000          1.973                       -9.675    2059.755839
26 Nov 2018 11:51:26.000          1.913                       -9.682    2066.416807
26 Nov 2018 11:51:27.000          1.854                       -9.689    2073.082551
26 Nov 2018 11:51:28.000          1.795                       -9.696    2079.753015
26 Nov 2018 11:51:29.000          1.736                       -9.703    2086.428144
26 Nov 2018 11:51:30.000          1.678                       -9.709    2093.107886
26 Nov 2018 11:51:31.000          1.620                       -9.716    2099.792186
26 Nov 2018 11:51:32.000          1.562                       -9.723    2106.480993
26 Nov 2018 11:51:33.000          1.505                       -9.729    2113.174255
26 Nov 2018 11:51:34.000          1.448                       -9.735    2119.871920
26 Nov 2018 11:51:35.000          1.391                       -9.742    2126.573938
26 Nov 2018 11:51:36.000          1.335                       -9.748    2133.280258
26 Nov 2018 11:51:37.000          1.279                       -9.754    2139.990831
26 Nov 2018 11:51:38.000          1.224                       -9.760    2146.705608
26 Nov 2018 11:51:39.000          1.169                       -9.766    2153.424541
26 Nov 2018 11:51:40.000          1.114                       -9.772    2160.147581
26 Nov 2018 11:51:41.000          1.060                       -9.778    2166.874682
26 Nov 2018 11:51:42.000          1.006                       -9.784    2173.605796
26 Nov 2018 11:51:43.000          0.952                       -9.789    2180.340877
26 Nov 2018 11:51:44.000          0.899                       -9.795    2187.079879
26 Nov 2018 11:51:45.000          0.846                       -9.801    2193.822757
26 Nov 2018 11:51:46.000          0.794                       -9.806    2200.569467
26 Nov 2018 11:51:47.000          0.742                       -9.812    2207.319963
26 Nov 2018 11:51:48.000          0.690                       -9.817    2214.074202
26 Nov 2018 11:51:49.000          0.639                       -9.822    2220.832142
26 Nov 2018 11:51:50.000          0.588                       -9.828    2227.593738
26 Nov 2018 11:51:51.000          0.538                       -9.833    2234.358949
26 Nov 2018 11:51:52.000          0.489                       -9.838    2241.127732
26 Nov 2018 11:51:53.000          0.439                       -9.843    2247.900047
26 Nov 2018 11:51:54.000          0.391                       -9.848    2254.675852
26 Nov 2018 11:51:55.000          0.342                       -9.853    2261.455106
26 Nov 2018 11:51:56.000          0.295                       -9.858    2268.237770
26 Nov 2018 11:51:57.000          0.248                       -9.863    2275.023804
26 Nov 2018 11:51:58.000          0.201                       -9.868    2281.813168
26 Nov 2018 11:51:59.000          0.155                       -9.873    2288.605824
26 Nov 2018 11:52:00.000          0.109                       -9.877    2295.401733
26 Nov 2018 11:52:01.000          0.065                       -9.882    2302.200858
26 Nov 2018 11:52:02.000          0.020                       -9.886    2309.003160
                                                              -9.889    2312.126785
26 Nov 2018 11:52:03.000         -0.013                                            
26 Nov 2018 11:52:04.000         -0.073                                            
26 Nov 2018 11:52:05.000         -0.132                                            
26 Nov 2018 11:52:06.000         -0.191                                            
26 Nov 2018 11:52:07.000         -0.251                                            
26 Nov 2018 11:52:08.000         -0.309                                            
26 Nov 2018 11:52:09.000         -0.368                                            
26 Nov 2018 11:52:10.000         -0.427                                            
26 Nov 2018 11:52:11.000         -0.485                                            
26 Nov 2018 11:52:12.000         -0.544                                            
26 Nov 2018 11:52:13.000         -0.602                                            
26 Nov 2018 11:52:14.000         -0.660                                            
26 Nov 2018 11:52:15.000         -0.718                                            
26 Nov 2018 11:52:16.000         -0.776                                            
26 Nov 2018 11:52:17.000         -0.834                                            
26 Nov 2018 11:52:18.000         -0.891                                            
26 Nov 2018 11:52:19.000         -0.949                                            
26 Nov 2018 11:52:20.000         -1.006                                            
26 Nov 2018 11:52:21.000         -1.063                                            
26 Nov 2018 11:52:22.000         -1.120                                            
26 Nov 2018 11:52:23.000         -1.177                                            
26 Nov 2018 11:52:24.000         -1.234                                            
26 Nov 2018 11:52:25.000         -1.291                                            
26 Nov 2018 11:52:26.000         -1.347                                            
26 Nov 2018 11:52:27.000         -1.404                                            
26 Nov 2018 11:52:28.000         -1.460                                            
26 Nov 2018 11:52:29.000         -1.516                                            
26 Nov 2018 11:52:30.000         -1.572                                            
